Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
0.14100000000000001,0.019999999552965164,0.0,0.0,0.0,0.0,0.0
0.14100000000000001,0.029999999329447746,0.0,0.0,0.0,0.0,0.0
0.161,0.03999999910593033,0.0,0.0,0.0,0.0,0.0
0.18100000000000002,0.04999999701976776,0.0,0.0,0.0,0.0,0.0
0.202,0.059999994933605194,0.0,0.0,0.0,0.0,0.0
0.221,0.06999999284744263,0.0,0.0,0.0,0.0,0.0
0.24100000000000002,0.07999999076128006,0.0,0.0,0.0,0.0,0.0
0.261,0.08999998867511749,0.0,0.0,0.0,0.0,0.0
0.28200000000000003,0.09999998658895493,0.0,0.0,0.0,0.0,0.0
0.30100000000000005,0.10999998450279236,0.0,0.0,0.0,0.0,0.0
0.321,0.11999998241662979,0.0,0.0,0.0,0.0,0.0
0.342,0.12999998033046722,0.0,0.0,0.0,0.0,0.0
0.36100000000000004,0.13999998569488525,0.0,0.0,0.0,0.0,0.0
0.381,0.14999999105930328,0.0,0.0,0.0,0.0,0.0
0.4,0.1599999964237213,0.0,0.0,0.0,0.0,0.0
0.42200000000000004,0.17000000178813934,0.0,0.0,0.0,0.0,0.0
0.441,0.18000000715255737,0.0,0.0,0.0,0.0,0.0
0.461,0.1900000125169754,0.0,0.0,0.0,0.0,0.0
0.48200000000000004,0.20000001788139343,0.0,0.0,0.0,0.0,0.0
0.501,0.21000002324581146,0.0,0.0,0.0,0.0,0.0
0.521,0.2200000286102295,0.0,0.0,0.0,0.0,0.0
0.542,0.23000003397464752,0.0,0.0,0.0,0.0,0.0
0.561,0.24000003933906555,0.0,0.0,0.0,0.0,0.0
0.5810000000000001,0.2500000298023224,0.0,0.0,0.0,0.0,0.0
0.6030000000000001,0.2600000202655792,0.0,0.0,0.0,0.0,0.0
0.623,0.27000001072883606,0.0,0.0,0.0,0.0,0.0
0.641,0.2800000011920929,0.0,0.0,0.0,0.0,0.0
0.661,0.28999999165534973,0.0,0.0,0.0,0.0,0.0
0.681,0.29999998211860657,0.0,0.0,0.0,0.0,0.0
0.7010000000000001,0.3099999725818634,0.0,0.0,0.0,0.0,0.0
0.7240000000000001,0.31999996304512024,0.0,0.0,0.0,0.0,0.0
0.742,0.3299999535083771,0.0,0.0,0.0,0.0,0.0
0.763,0.3399999439716339,0.0,0.0,0.0,0.0,0.0
0.781,0.34999993443489075,0.0,0.0,0.0,0.0,0.0
0.801,0.3599999248981476,0.0,0.0,0.0,0.0,0.0
0.8210000000000001,0.3699999153614044,0.0,0.0,0.0,0.0,0.0
0.8410000000000001,0.37999990582466125,0.0,0.0,0.0,0.0,0.0
0.8620000000000001,0.3899998962879181,0.0,0.0,0.0,0.0,0.0
0.881,0.3999998867511749,0.0,0.0,0.0,0.0,0.0
0.901,0.40999987721443176,0.0,0.0,0.0,0.0,0.0
0.921,0.4199998676776886,0.0,0.0,0.0,0.0,0.0
0.9420000000000001,0.42999985814094543,0.0,0.0,0.0,0.0,0.0
0.9620000000000001,0.43999984860420227,0.0,0.0,0.0,0.0,0.0
0.9810000000000001,0.4499998390674591,0.0,0.0,0.0,0.0,0.0
