Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1700126252.4528468,0.019999999552965164,0.0,0.0,0.0,0.0,0.0
1700126252.4528692,0.029999999329447746,0.0,0.0,0.0,0.0,0.0
1700126252.4722815,0.03999999910593033,0.0,0.0,0.0,0.0,0.0
1700126252.491816,0.04999999701976776,0.0,0.0,0.0,0.0,0.0
1700126252.5134768,0.059999994933605194,0.0,0.0,0.0,0.0,0.0
1700126252.533979,0.06999999284744263,0.0,0.0,0.0,0.0,0.0
1700126252.5531766,0.07999999076128006,0.0,0.0,0.0,0.0,0.0
1700126253.7494678,0.08999998867511749,0.0,0.0,0.0,0.0,0.0
1700126253.7694745,0.09999998658895493,0.0,0.0,0.0,0.0,0.0
1700126253.79462,0.10999998450279236,0.0,0.0,0.0,0.0,0.0
1700126253.8189216,0.11999998241662979,0.0,0.0,0.0,0.0,0.0
1700126253.8456218,0.12999998033046722,0.0,0.0,0.0,0.0,0.0
1700126253.9010854,0.13999998569488525,0.0,0.0,0.0,0.0,0.0
1700126253.9335055,0.14999999105930328,0.0,0.0,0.0,0.0,0.0
1700126253.9650598,0.1599999964237213,0.0,0.0,0.0,0.0,0.0
1700126253.9888127,0.17000000178813934,0.0,0.0,0.0,0.0,0.0
1700126254.017324,0.18000000715255737,0.0,0.0,0.0,0.0,0.0
1700126254.0470772,0.1900000125169754,0.0,0.0,0.0,0.0,0.0
1700126254.0821595,0.20000001788139343,0.0,0.0,0.0,0.0,0.0
1700126254.112066,0.21000002324581146,0.0,0.0,0.0,0.0,0.0
1700126254.1391203,0.2200000286102295,0.0,0.0,0.0,0.0,0.0
1700126254.1685212,0.23000003397464752,0.0,0.0,0.0,0.0,0.0
1700126254.190757,0.24000003933906555,0.0,0.0,0.0,0.0,0.0
1700126254.21678,0.2500000298023224,0.0,0.0,0.0,0.0,0.0
1700126254.24112,0.2600000202655792,0.0,0.0,0.0,0.0,0.0
1700126254.264579,0.27000001072883606,0.0,0.0,0.0,0.0,0.0
1700126254.2917778,0.2800000011920929,0.0,0.0,0.0,0.0,0.0
1700126254.3178425,0.28999999165534973,0.0,0.0,0.0,0.0,0.0
1700126254.3443503,0.29999998211860657,0.0,0.0,0.0,0.0,0.0
1700126254.3773136,0.3099999725818634,0.0,0.0,0.0,0.0,0.0
1700126254.3981402,0.31999996304512024,0.0,0.0,0.0,0.0,0.0
1700126254.4300876,0.3299999535083771,0.0,0.0,0.0,0.0,0.0
1700126254.456167,0.3399999439716339,0.0,0.0,0.0,0.0,0.0
1700126254.4881353,0.34999993443489075,0.0,0.0,0.0,0.0,0.0
1700126254.5193126,0.3599999248981476,0.0,0.0,0.0,0.0,0.0
1700126254.539983,0.3699999153614044,0.0,0.0,0.0,0.0,0.0
1700126254.5784056,0.37999990582466125,0.0,0.0,0.0,0.0,0.0
1700126254.6101909,0.3899998962879181,0.0,0.0,0.0,0.0,0.0
1700126254.646665,0.3999998867511749,0.0,0.0,0.0,0.0,0.0
1700126254.6718867,0.40999987721443176,0.0,0.0,0.0,0.0,0.0
1700126254.697879,0.4199998676776886,0.0,0.0,0.0,0.0,0.0
1700126254.7334967,0.42999985814094543,0.0,0.0,0.0,0.0,0.0
1700126254.7669797,0.43999984860420227,0.0,0.0,0.0,0.0,0.0
1700126254.821835,0.4499998390674591,0.0,0.0,0.0,0.0,0.0
1700126254.8650045,0.45999982953071594,0.0,0.0,0.0,0.0,0.0
1700126254.8971272,0.4699998199939728,0.0,0.0,0.0,0.0,0.0
1700126254.9400167,0.4799998104572296,0.0,0.0,0.0,0.0,0.0
1700126254.9868991,0.48999980092048645,0.0,0.0,0.0,0.0,0.0
1700126255.013571,0.4999997913837433,0.0,0.0,0.0,0.0,0.0
1700126255.0517693,0.5099998116493225,0.0,0.0,0.0,0.0,0.0
1700126255.0835876,0.5199998021125793,0.0,0.0,0.0,0.0,0.0
1700126255.1292872,0.5299997925758362,0.0,0.0,0.0,0.0,0.0
1700126255.160517,0.539999783039093,0.0,0.0,0.0,0.0,0.0
1700126255.202788,0.5499997735023499,0.0,0.0,0.0,0.0,0.0
1700126255.2386987,0.5599997639656067,0.0,0.0,0.0,0.0,0.0
1700126255.2762442,0.5699997544288635,0.0,0.0,0.0,0.0,0.0
1700126255.3246393,0.5799997448921204,0.0,0.0,0.0,0.0,0.0
1700126255.349593,0.5899997353553772,0.0,0.0,0.0,0.0,0.0
1700126255.3953931,0.599999725818634,0.0,0.0,0.0,0.0,0.0
1700126255.4291391,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.4614248,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.4984076,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.5428038,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.5801811,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.619645,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.6591806,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.717252,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.7498686,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.8073087,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.8445342,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.8943987,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.9294047,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126255.96931,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.005704,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.0438678,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.0752952,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.1133597,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.1520312,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.1962035,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.231938,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.2683418,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.3074238,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.3411076,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.3861868,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.4163084,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.4566598,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.4893668,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.5263467,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.565379,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.6033964,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.6436563,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.6910737,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.7281718,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.7689543,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.8083775,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.8387804,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.8837297,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.922208,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126256.970353,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.0006275,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.0386822,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.0796564,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.118495,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.151065,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.186628,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.2247162,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.259818,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.305468,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.3442938,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.3756065,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.4152966,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.4581919,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.503973,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1700126257.5490198,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
