Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1700128170.7169583,0.03999999910593033,0.0,0.0,0.0,0.0,0.0
1700128170.717129,0.05999999865889549,0.0,0.0,0.0,0.0,0.0
1700128170.7413783,0.07999999821186066,0.0,0.0,0.0,0.0,0.0
1700128170.7627504,0.09999999403953552,0.0,0.0,0.0,0.0,0.0
1700128170.7880073,0.11999998986721039,0.0,0.0,0.0,0.0,0.0
1700128170.825863,0.13999998569488525,0.0,0.0,0.0,0.0,0.0
1700128170.8607447,0.15999998152256012,0.0,0.0,0.0,0.0,0.0
1700128170.889808,0.17999997735023499,0.0,0.0,0.0,0.0,0.0
1700128170.9171057,0.19999997317790985,0.0,0.0,0.0,0.0,0.0
1700128170.9405184,0.21999996900558472,0.0,0.0,0.0,0.0,0.0
1700128170.9716961,0.23999996483325958,0.0,0.0,0.0,0.0,0.0
1700128170.9996061,0.25999996066093445,0.0,0.0,0.0,0.0,0.0
1700128171.026783,0.2799999713897705,0.0,0.0,0.0,0.0,0.0
1700128171.0545578,0.29999998211860657,0.0,0.0,0.0,0.0,0.0
1700128171.0831368,0.3199999928474426,0.0,0.0,0.0,0.0,0.0
1700128171.1112397,0.3400000035762787,0.0,0.0,0.0,0.0,0.0
1700128171.1367307,0.36000001430511475,0.0,0.0,0.0,0.0,0.0
1700128171.164579,0.3800000250339508,0.0,0.0,0.0,0.0,0.0
1700128171.197433,0.40000003576278687,0.0,0.0,0.0,0.0,0.0
1700128171.2201521,0.4200000464916229,0.0,0.0,0.0,0.0,0.0
1700128171.2501202,0.440000057220459,0.0,0.0,0.0,0.0,0.0
1700128171.2755823,0.46000006794929504,0.0,0.0,0.0,0.0,0.0
1700128171.3029268,0.4800000786781311,0.0,0.0,0.0,0.0,0.0
1700128171.3332832,0.5000000596046448,0.0,0.0,0.0,0.0,0.0
1700128171.3563957,0.5200000405311584,0.0,0.0,0.0,0.0,0.0
1700128171.3936484,0.5400000214576721,0.0,0.0,0.0,0.0,0.0
1700128171.4264636,0.5600000023841858,0.0,0.0,0.0,0.0,0.0
1700128171.4303062,0.5799999833106995,0.0,0.0,0.0,0.0,0.0
1700128171.4614933,0.5999999642372131,0.0,0.0,0.0,0.0,0.0
1700128171.4862018,0.6199999451637268,0.0,0.0,0.0,0.0,0.0
1700128171.5158389,0.6399999260902405,0.0,0.0,0.0,0.0,0.0
1700128171.5380685,0.6599999070167542,0.0,0.0,0.0,0.0,0.0
1700128171.5891638,0.6799998879432678,0.0,0.0,0.0,0.0,0.0
1700128171.6303413,0.6999998688697815,0.0,0.0,0.0,0.0,0.0
1700128171.6784422,0.7199998497962952,0.0,0.0,0.0,0.0,0.0
1700128171.7113853,0.7399998307228088,0.0,0.0,0.0,0.0,0.0
1700128171.7640276,0.7599998116493225,0.0,0.0,0.0,0.0,0.0
1700128171.8113499,0.7799997925758362,0.0,0.0,0.0,0.0,0.0
1700128171.848098,0.7999997735023499,0.0,0.0,0.0,0.0,0.0
1700128171.8821857,0.8199997544288635,0.0,0.0,0.0,0.0,0.0
1700128171.917959,0.8399997353553772,0.0,0.0,0.0,0.0,0.0
1700128171.9678805,0.8599997162818909,0.0,0.0,0.0,0.0,0.0
1700128172.0089996,0.8799996972084045,0.0,0.0,0.0,0.0,0.0
1700128172.0509365,0.8999996781349182,0.0,0.0,0.0,0.0,0.0
1700128172.0881224,0.9199996590614319,0.0,0.0,0.0,0.0,0.0
1700128172.1316204,0.9399996399879456,0.0,0.0,0.0,0.0,0.0
1700128172.164132,0.9599996209144592,0.0,0.0,0.0,0.0,0.0
1700128172.2095706,0.9799996018409729,0.0,0.0,0.0,0.0,0.0
1700128172.2465017,0.9999995827674866,0.0,0.0,0.0,0.0,0.0
1700128172.2825956,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.3287938,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.3691545,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.4014177,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.4409108,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.4758523,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.5243974,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.5538216,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.6095762,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.6409557,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.6765935,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.713197,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.7415228,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.784666,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.8224058,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.868557,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.9149954,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.9508398,1.0,0.0,0.0,0.0,0.0,0.0
1700128172.9931757,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.0230465,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.0558276,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.1001334,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.1376612,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.1799471,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.2209706,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.255473,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.3008733,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.3351252,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.3756816,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.4120293,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.452879,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.4909894,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.5302062,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.5659156,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.6044168,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.6391764,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.6837301,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.7187757,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.7610326,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.791044,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.8322208,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.8773508,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.9101083,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.9465477,1.0,0.0,0.0,0.0,0.0,0.0
1700128173.982246,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.0319622,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.0721083,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.1011941,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.1395252,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.1761897,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.2168796,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.2514005,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.29627,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.343643,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.3763394,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.408136,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.451073,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.4876783,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.5254574,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.565293,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.6090076,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.6462793,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.6821537,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.7235932,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.7676475,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.803109,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.8419225,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.8725398,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.9097145,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.9524868,1.0,0.0,0.0,0.0,0.0,0.0
1700128174.9887898,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.0297086,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.0593288,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.103433,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.1479037,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.1815531,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.228345,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.2625444,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.301569,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.345405,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.378338,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.4206476,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.4546204,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.4942305,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.5303755,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.5779574,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.6224835,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.6581182,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.6962643,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.7325013,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.7731674,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.808578,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.846763,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.8910415,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.934474,1.0,0.0,0.0,0.0,0.0,0.0
1700128175.972504,1.0,0.0,0.0,0.0,0.0,0.0
1700128176.018817,1.0,0.0,0.0,0.0,0.0,0.0
1700128176.056514,1.0,0.0,0.0,0.0,0.0,0.0
1700128176.1014273,1.0,0.0,0.0,0.0,0.0,0.0
1700128176.1397111,1.0,0.0,0.0,0.0,0.0,0.0
1700128176.1758068,1.0,0.0,0.0,0.0,0.0,0.0
1700128176.2157128,1.0,0.0,0.0,0.0,0.0,0.0
1700128176.2501576,1.0,0.0,0.0,0.0,0.0,0.0
