Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
11.7,0.30000001192092896,0.0,0.0,0.0,0.0,0.0
11.801,0.3500000238418579,0.0,0.0,0.0,0.0,0.0
11.903,0.40000003576278687,0.0,0.0,0.0,0.0,0.0
12.0,0.4500000476837158,0.0,0.0,0.0,0.0,0.0
12.1,0.5000000596046448,0.0,0.0,0.0,0.0,0.0
12.2,0.5500000715255737,0.0,0.0,0.0,0.0,0.0
12.3,0.6000000834465027,0.0,0.0,0.0,0.0,0.0
12.403,0.6500000953674316,0.0,0.0,0.0,0.0,0.0
12.502,0.7000001072883606,0.0,0.0,0.0,0.0,0.0
12.6,0.7500001192092896,0.0,0.0,0.0,0.0,0.0
12.7,0.8000001311302185,0.0,0.0,0.0,0.0,0.0
12.8,0.8500001430511475,0.0,0.0,0.0,0.0,0.0
12.9,0.9000001549720764,0.0,0.0,0.0,0.0,0.0
13.0,0.9500001668930054,0.0,0.0,0.0,0.0,0.0
13.1,1.0,0.0,0.0,0.0,0.0,0.0
13.2,1.0,0.0,0.0,0.0,0.0,0.0
13.301,1.0,0.0,0.0,0.0,0.0,0.0
13.4,1.0,0.0,0.0,0.0,0.0,0.0
13.5,1.0,0.0,0.0,0.0,0.0,0.0
13.6,1.0,0.0,0.0,0.0,0.0,0.0
13.701,1.0,0.0,0.0,0.0,0.0,0.0
13.8,1.0,0.0,0.0,0.0,0.0,0.0
13.9,1.0,0.0,0.0,0.0,0.0,0.0
14.002,1.0,0.0,0.0,0.0,0.0,0.0
14.1,1.0,0.0,0.0,0.0,0.0,0.0
14.199,1.0,0.0,0.0,0.0,0.0,0.0
14.301,1.0,0.0,0.0,0.0,0.0,0.0
14.403,1.0,0.0,0.0,0.0,0.0,0.0
14.5,1.0,0.0,0.0,0.0,0.0,0.0
14.602,1.0,0.0,0.0,0.0,0.0,0.0
14.7,1.0,0.0,0.0,0.0,0.0,0.0
14.8,1.0,0.0,0.0,0.0,0.0,0.0
14.9,1.0,0.0,0.0,0.0,0.0,0.0
15.001,1.0,0.0,0.0,0.0,0.0,0.0
15.1,1.0,0.0,0.0,0.0,0.0,0.0
15.2,1.0,0.0,0.0,0.0,0.0,0.0
15.299,1.0,0.0,0.0,0.0,0.0,0.0
15.4,1.0,0.0,0.0,0.0,0.0,0.0
15.501,1.0,0.0,0.0,0.0,0.0,0.0
15.601,1.0,0.0,0.0,0.0,0.0,0.0
15.7,1.0,0.0,0.0,0.0,0.0,0.0
15.803,1.0,0.0,0.0,0.0,0.0,0.0
15.902,1.0,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.0,0.0,0.0,0.0,0.0
16.101,1.0,0.0,0.0,0.0,0.0,0.0
16.201,1.0,0.0,0.0,0.0,0.0,0.0
16.3,0.898000180721283,0.0,0.0,0.0,0.0,0.0
16.403,0.8460001945495605,0.0,0.0,0.0,0.0,0.0
16.501,0.7940002083778381,0.0,0.0,0.0,0.0,0.0
16.6,0.7420002222061157,0.0,0.0,0.0,0.0,0.0
16.7,0.6900002360343933,0.0,0.0,0.0,0.0,0.0
16.8,0.6380002498626709,0.0,0.0,0.0,0.0,0.0
16.9,0.5860002636909485,0.0,0.0,0.0,0.0,0.0
16.999,0.5340002775192261,0.0,0.0,0.0,0.0,0.0
17.1,0.48200029134750366,0.0,0.0,0.0,0.0,0.0
17.202,0.43000030517578125,0.0,0.0,0.0,0.0,0.0
17.3,0.37800031900405884,0.0,0.0,0.0,0.0,0.0
17.4,0.3260003328323364,0.0,0.0,0.0,0.0,0.0
17.501,0.274000346660614,0.0,0.0,0.0,0.0,0.0
17.601,0.2220003455877304,0.0,0.0,0.0,0.0,0.0
17.701,0.1700003445148468,0.0,0.0,0.0,0.0,0.0
17.801,0.1180003434419632,0.0,0.0,0.0,0.0,0.0
17.904,0.06600034236907959,0.0,0.0,0.0,0.0,0.0
18.0,0.014000341296195984,0.0,0.0,0.0,0.0,0.0
18.1,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
18.199,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
18.3,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
18.401,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
18.498,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
18.605,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
18.698,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
18.799,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
18.9,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
19.0,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
19.1,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
19.2,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
19.3,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
19.401,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
19.501,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
19.6,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
19.7,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
19.8,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
19.9,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
20.002,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
20.103,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
20.2,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
20.303,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
20.402,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
20.5,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
20.602,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
20.7,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
20.801,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
20.9,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
21.0,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
21.101,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
21.2,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
21.3,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
21.401,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
21.5,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
21.6,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
21.701,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
21.8,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
21.9,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
22.0,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
22.1,0.0,0.0,0.0,0.0,0.0,0.39269908169872414
22.201,0.05000000074505806,0.0,0.0,0.0,0.0,0.0
22.3,0.10000000149011612,0.0,0.0,0.0,0.0,0.0
22.399,0.15000000596046448,0.0,0.0,0.0,0.0,0.0
22.5,0.20000000298023224,0.0,0.0,0.0,0.0,0.0
22.6,0.25,0.0,0.0,0.0,0.0,0.0
22.701,0.30000001192092896,0.0,0.0,0.0,0.0,0.0
22.802,0.3500000238418579,0.0,0.0,0.0,0.0,0.0
22.9,0.40000003576278687,0.0,0.0,0.0,0.0,0.0
23.0,0.4500000476837158,0.0,0.0,0.0,0.0,0.0
23.1,0.5000000596046448,0.0,0.0,0.0,0.0,0.0
23.2,0.5500000715255737,0.0,0.0,0.0,0.0,0.0
23.3,0.6000000834465027,0.0,0.0,0.0,0.0,0.0
